collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
魔 -ONI-		SOUND HOLIC					魔 -ONI-		https://music.youtube.com/browse/MPREb_4T5gvmTsaIc	https://music.youtube.com/watch?v=
博麗 -HAKUREI-		SOUND HOLIC					博麗 -HAKUREI-		https://music.youtube.com/browse/MPREb_X43RmIs1Si3	https://music.youtube.com/watch?v=
紺 -KAN-		SOUND HOLIC					紺 -KAN-		https://music.youtube.com/browse/MPREb_RjTmBNsn2tR	https://music.youtube.com/watch?v=
紅魔 -KOUMA-		SOUND HOLIC					紅魔 -KOUMA-		https://music.youtube.com/browse/MPREb_hZOg38a1iNE	https://music.youtube.com/watch?v=
封 -FUU-		SOUND HOLIC					封 -FUU-		https://music.youtube.com/browse/MPREb_0O9fwv5CCee	https://music.youtube.com/watch?v=
怪 -KAI-		SOUND HOLIC					怪 -KAI-		https://music.youtube.com/browse/MPREb_OKu1pZP0XHd	https://music.youtube.com/watch?v=
永夜 -EIYA-		SOUND HOLIC					永夜 -EIYA-		https://music.youtube.com/browse/MPREb_tDiFDjA1TTA	https://music.youtube.com/watch?v=
輝 -HIKARI-		SOUND HOLIC					輝 -HIKARI-		https://music.youtube.com/browse/MPREb_4YkCTujIK7R	https://music.youtube.com/watch?v=
秘 -HIME-		SOUND HOLIC					秘 -HIME-		https://music.youtube.com/browse/MPREb_gvIUaDUiwuc	https://music.youtube.com/watch?v=
妖夢 -YOUMU-		SOUND HOLIC					妖夢 -YOUMU-		https://music.youtube.com/browse/MPREb_jFWNdO1kpQh	https://music.youtube.com/watch?v=
夢 -YUME-		SOUND HOLIC					夢 -YUME-		https://music.youtube.com/browse/MPREb_1XkcLVfbIcP	https://music.youtube.com/watch?v=
風神 -FUUJIN-		SOUND HOLIC					風神 -FUUJIN-		https://music.youtube.com/browse/MPREb_WLOWN8egbRK	https://music.youtube.com/watch?v=
神 -KAMUI-		SOUND HOLIC					神 -KAMUI-		https://music.youtube.com/browse/MPREb_r0Lvbm0NNht	https://music.youtube.com/watch?v=
幻 -MABORO-		SOUND HOLIC					幻 -MABORO-		https://music.youtube.com/browse/MPREb_3EifyJgPzyH	https://music.youtube.com/watch?v=
月 -TSUKI-		SOUND HOLIC					月 -TSUKI-		https://music.youtube.com/browse/MPREb_bUad9YzfQbo	https://music.youtube.com/watch?v=
文 -BUN-		SOUND HOLIC					文 -BUN-		https://music.youtube.com/browse/MPREb_V3DEhXyr8Lh	https://music.youtube.com/watch?v=
星 -HOSHI-		SOUND HOLIC					星 -HOSHI-		https://music.youtube.com/browse/MPREb_vVLfHXU61d7	https://music.youtube.com/watch?v=
想 -OMOI-		SOUND HOLIC					想 -OMOI-		https://music.youtube.com/browse/MPREb_frlFFnmq4Rh	https://music.youtube.com/watch?v=
地 -KUNI-		SOUND HOLIC					地 -KUNI-		https://music.youtube.com/browse/MPREb_dUqtwCE5nNt	https://music.youtube.com/watch?v=
花 -HANA-		SOUND HOLIC					花 -HANA-		https://music.youtube.com/browse/MPREb_P3w7w3YqR7R	https://music.youtube.com/watch?v=
紅 -KURENAI-		SOUND HOLIC					紅 -KURENAI-		https://music.youtube.com/browse/MPREb_zgQu7A3nWXT	https://music.youtube.com/watch?v=
永 -TOKOSHIE-		SOUND HOLIC					永 -TOKOSHIE-		https://music.youtube.com/browse/MPREb_nfXHWzd1j2n	https://music.youtube.com/watch?v=
妖 -AYAKASHI-		SOUND HOLIC					妖 -AYAKASHI-		https://music.youtube.com/browse/MPREb_eFDCmmHJMcc	https://music.youtube.com/watch?v=
風 -KAZE-		SOUND HOLIC					風 -KAZE-		https://music.youtube.com/browse/MPREb_iCWovYek4qr	https://music.youtube.com/watch?v=
幻想曲抜萃		黄昏フロンティア					不明	不明	不明	不明
全人類ノ天楽録		黄昏フロンティア					不明	不明	不明	不明
核熱造神ヒソウテンソク		黄昏フロンティア					不明	不明	不明	不明
魔理沙と６つのキノコ ORIGINAL SOUND TRACK		黄昏フロンティア					不明	不明	不明	不明
暗黒能楽集・心綺楼		黄昏フロンティア					不明	不明	不明	不明
深秘的楽曲集		黄昏フロンティア					不明	不明	不明	不明
完全憑依ディスコグラフィ		黄昏フロンティア					不明	不明	不明	不明
Santa Prisma		魂音泉					Santa Prisma		https://music.youtube.com/browse/MPREb_JhzzIAWBSfn	https://music.youtube.com/watch?v=
ROOTS		魂音泉					ROOTS		https://music.youtube.com/browse/MPREb_kPtI8Ao2utH	https://music.youtube.com/watch?v=
東方ピース		魂音泉, 豚乙女, COOL&CREATE					東方ピース		https://music.youtube.com/browse/MPREb_iopxJ0qxgVq	https://music.youtube.com/watch?v=
MOON		魂音泉					MOON		https://music.youtube.com/browse/MPREb_1GjFxHZyIEJ	https://music.youtube.com/watch?v=
Chill In Wonderland		魂音泉					Chill In Wonderland		https://music.youtube.com/browse/MPREb_uW6WhvPKNZB	https://music.youtube.com/watch?v=
魂音泉 空オーケストラ ~たまオケ~ 4		魂音泉					魂音泉 空オーケストラ ~たまオケ~ 4		https://music.youtube.com/browse/MPREb_wkt1RBTi6mz	https://music.youtube.com/watch?v=
LIVES		魂音泉					LIVES		https://music.youtube.com/browse/MPREb_iUbNttQqraq	https://music.youtube.com/watch?v=
Re:Raise QUADRUPLE		魂音泉					Re:Raise QUADRUPLE		https://music.youtube.com/browse/MPREb_jeqK9np3XIb	https://music.youtube.com/watch?v=
WORLD'S END PARADISE		魂音泉					WORLD'S END PARADISE		https://music.youtube.com/browse/MPREb_9IzLphTOT0N	https://music.youtube.com/watch?v=
THE SELECTED WORKS OF TAMAONSEN 4		魂音泉					THE SELECTED WORKS OF TAMAONSEN 4		https://music.youtube.com/browse/MPREb_ciYSKeuBNbD	https://music.youtube.com/watch?v=
She Saw		魂音泉					She Saw		https://music.youtube.com/browse/MPREb_9UXFCcm03lj	https://music.youtube.com/watch?v=
Elysion II :TOHO Geek		魂音泉					Elysion II :TOHO Geek		https://music.youtube.com/browse/MPREb_LgMzcK6cpUp	https://music.youtube.com/watch?v=
STILLING		魂音泉					STILLING		https://music.youtube.com/browse/MPREb_xPRdMMWXYC7	https://music.youtube.com/watch?v=
魂音泉 空オーケストラ ~たまオケ~ 3		魂音泉					魂音泉 空オーケストラ ~たまオケ~ 3		https://music.youtube.com/browse/MPREb_pVOoXB8gXMR	https://music.youtube.com/watch?v=
ANOTHER LINE EP		魂音泉					ANOTHER LINE EP		https://music.youtube.com/browse/MPREb_QBFbYdINMzc	https://music.youtube.com/watch?v=
STELLA		魂音泉					STELLA		https://music.youtube.com/browse/MPREb_SWPcUfHFjCf	https://music.youtube.com/watch?v=
Re:Raise TRIPLE		魂音泉					Re:Raise TRIPLE		https://music.youtube.com/browse/MPREb_CEPJQ3CcC2k	https://music.youtube.com/watch?v=
LiFESICK		魂音泉					LiFESICK		https://music.youtube.com/browse/MPREb_1INupbitIfF	https://music.youtube.com/watch?v=
THE SELECTED WORKS OF TAMAONSEN 3		魂音泉					THE SELECTED WORKS OF TAMAONSEN 3		https://music.youtube.com/browse/MPREb_1BvhFde6W3X	https://music.youtube.com/watch?v=
THE SELECTED WORKS OF TAMAONSEN BEKKAN		魂音泉					THE SELECTED WORKS OF TAMAONSEN BEKKAN		https://music.youtube.com/browse/MPREb_GJrDvLJFfPI	https://music.youtube.com/watch?v=
TIME LINE EP		魂音泉					TIME LINE EP		https://music.youtube.com/browse/MPREb_I0ajXpSPsC0	https://music.youtube.com/watch?v=
SAKURA Days EP		魂音泉					SAKURA Days EP		https://music.youtube.com/browse/MPREb_CRd4thfunVI	https://music.youtube.com/watch?v=
With Ø		魂音泉					With Ø		https://music.youtube.com/browse/MPREb_Oax6cH60jSc	https://music.youtube.com/watch?v=
Re:Raise DOUBLE		魂音泉					Re:Raise DOUBLE		https://music.youtube.com/browse/MPREb_kt8X2NtQz2p	https://music.youtube.com/watch?v=
Soul Flower		魂音泉					Soul Flower		https://music.youtube.com/browse/MPREb_hQ0uhwhaLuP	https://music.youtube.com/watch?v=
Elysion		魂音泉					Elysion		https://music.youtube.com/browse/MPREb_4aO0GtlxRKX	https://music.youtube.com/watch?v=
THE SELECTED WORKS OF TAMAONSEN 2		魂音泉					THE SELECTED WORKS OF TAMAONSEN 2		https://music.youtube.com/browse/MPREb_sQgn2kTsfX0	https://music.youtube.com/watch?v=
Dreamer×Dreamer		魂音泉					Dreamer×Dreamer		https://music.youtube.com/browse/MPREb_a2svLY5lpif	https://music.youtube.com/watch?v=
魂音泉　空オーケストラ　~たまオケ~ 2		魂音泉					魂音泉 空オーケストラ ~たまオケ~ 3		https://music.youtube.com/browse/MPREb_pVOoXB8gXMR	https://music.youtube.com/watch?v=
Open Your HEART(S)		魂音泉					Open Your HEART(S)		https://music.youtube.com/browse/MPREb_1S7PePMpYLO	https://music.youtube.com/watch?v=
Re:Raise		魂音泉					Re:Raise		https://music.youtube.com/browse/MPREb_QgakP03QThU	https://music.youtube.com/watch?v=
Sky is the Limit		魂音泉					Sky is the Limit		https://music.youtube.com/browse/MPREb_ArWElgpcdxI	https://music.youtube.com/watch?v=
One's Own Way		魂音泉					One's Own Way		https://music.youtube.com/browse/MPREb_L7wVKUDndKU	https://music.youtube.com/watch?v=
魂音泉 空オーケストラ ~たまオケ~		魂音泉					魂音泉 空オーケストラ ~たまオケ~		https://music.youtube.com/browse/MPREb_Wp2H5p6pgV6	https://music.youtube.com/watch?v=
Love≒Sick		魂音泉					Love≒Sick		https://music.youtube.com/browse/MPREb_hQHJgh21geP	https://music.youtube.com/watch?v=
THE SELECTED WORKS OF TAMAONSEN		魂音泉					THE SELECTED WORKS OF TAMAONSEN 5		https://music.youtube.com/browse/MPREb_OonGYQywCEN	https://music.youtube.com/watch?v=
コモン・スカイ		魂音泉					コモン・スカイ		https://music.youtube.com/browse/MPREb_obe5JjsENG5	https://music.youtube.com/watch?v=
桃色ディスタンス		魂音泉					桃色ディスタンス		https://music.youtube.com/browse/MPREb_MBDlm8HW0Cu	https://music.youtube.com/watch?v=
Chill★Now		魂音泉					Chill★Now		https://music.youtube.com/browse/MPREb_gtL1iuh78uv	https://music.youtube.com/watch?v=
FANTASIA		魂音泉					FANTASIA		https://music.youtube.com/browse/MPREb_BAYfc6LLHLS	https://music.youtube.com/watch?v=
S O L		魂音泉					S O L		https://music.youtube.com/browse/MPREb_094Tv9gQAHG	https://music.youtube.com/watch?v=
Romansick -ロマンシック-		魂音泉					Romansick -ロマンシック-		https://music.youtube.com/browse/MPREb_BksTJZUEr8B	https://music.youtube.com/watch?v=
World's End Garden		魂音泉					World's End Garden		https://music.youtube.com/browse/MPREb_yJzcfgj8F2v	https://music.youtube.com/watch?v=
東方流星少女 ~Little Shooting Star~		魂音泉					東方流星少女 ~Little Shooting Star~		https://music.youtube.com/browse/MPREb_GjXlLriloeq	https://music.youtube.com/watch?v=
Re：End of a Dream -東方紅魔郷編-		Astral Sky vs. 非可逆リズム					Re:End of a Dream -東方紅魔郷編-		https://music.youtube.com/browse/MPREb_GlbmnTow9gW	https://music.youtube.com/watch?v=
Re：End of a Dream -秘封倶楽部編-		Astral Sky vs. 非可逆リズム					Re:End of a Dream -秘封倶楽部編-		https://music.youtube.com/browse/MPREb_9yH8fF6JPEd	https://music.youtube.com/watch?v=
東方猫鍵盤17		豚乙女					東方猫鍵盤17		https://music.youtube.com/browse/MPREb_hfsBgFtCPPi	https://music.youtube.com/watch?v=
ゲリラ		豚乙女					ゲリラ		https://music.youtube.com/browse/MPREb_MRMsbRc2Gzc	https://music.youtube.com/watch?v=
アビス		豚乙女					アビス		https://music.youtube.com/browse/MPREb_dMXonKQMhb1	https://music.youtube.com/watch?v=
遊星博覧会		豚乙女					遊星博覧会		https://music.youtube.com/browse/MPREb_C6X4BmnMrBl	https://music.youtube.com/watch?v=
東方猫鍵盤16		豚乙女					東方猫鍵盤16		https://music.youtube.com/browse/MPREb_UItAwMcunXx	https://music.youtube.com/watch?v=
大富豪		豚乙女					大富豪		https://music.youtube.com/browse/MPREb_570eme8yrVv	https://music.youtube.com/watch?v=
少女煉獄第四巻		豚乙女					少女煉獄第四巻		https://music.youtube.com/browse/MPREb_KoV1UPb9STi	https://music.youtube.com/watch?v=
猫の安眠DISC		豚乙女					不明	不明	不明	不明
東方猫鍵盤THE BEST		豚乙女					東方猫鍵盤THE BEST		https://music.youtube.com/browse/MPREb_ANJmFQmaIvI	https://music.youtube.com/watch?v=
東方猫鍵盤15		豚乙女					東方猫鍵盤15		https://music.youtube.com/browse/MPREb_8Hcm7tEq4oE	https://music.youtube.com/watch?v=
東方猫鍵盤14		豚乙女					東方猫鍵盤14		https://music.youtube.com/browse/MPREb_B4RCitiuEB1	https://music.youtube.com/watch?v=
東方猫鍵盤13		豚乙女					東方猫鍵盤13		https://music.youtube.com/browse/MPREb_PPrwtqyCQ64	https://music.youtube.com/watch?v=
東方猫鍵盤12		豚乙女					東方猫鍵盤12		https://music.youtube.com/browse/MPREb_kjoqL0o2cSv	https://music.youtube.com/watch?v=
東方猫鍵盤11		豚乙女					東方猫鍵盤11		https://music.youtube.com/browse/MPREb_LVcoQO0B21Z	https://music.youtube.com/watch?v=
東方猫鍵盤10		豚乙女					東方猫鍵盤10		https://music.youtube.com/browse/MPREb_76cduj7MBOS	https://music.youtube.com/watch?v=
東方猫鍵盤9		豚乙女					東方猫鍵盤19		https://music.youtube.com/browse/MPREb_TBITepkgZha	https://music.youtube.com/watch?v=
東方猫鍵盤8		豚乙女					東方猫鍵盤8		https://music.youtube.com/browse/MPREb_yaw5Hcuf6RW	https://music.youtube.com/watch?v=
東方猫鍵盤7		豚乙女					東方猫鍵盤7		https://music.youtube.com/browse/MPREb_G3XSzhLlTnI	https://music.youtube.com/watch?v=
東方猫鍵盤6		豚乙女					東方猫鍵盤6		https://music.youtube.com/browse/MPREb_3XP9Hvf3g94	https://music.youtube.com/watch?v=
東方猫鍵盤5		豚乙女					東方猫鍵盤5		https://music.youtube.com/browse/MPREb_Wd9TDkLAHwD	https://music.youtube.com/watch?v=
東方猫鍵盤4		豚乙女					東方猫鍵盤4		https://music.youtube.com/browse/MPREb_J3fb7UTcnJo	https://music.youtube.com/watch?v=
東方猫鍵盤3		豚乙女					東方猫鍵盤3		https://music.youtube.com/browse/MPREb_wbcN3hvDKHv	https://music.youtube.com/watch?v=
東方猫鍵盤2		豚乙女					東方猫鍵盤2		https://music.youtube.com/browse/MPREb_Xf6deAnRdCh	https://music.youtube.com/watch?v=
東方猫鍵盤		豚乙女					東方猫鍵盤8		https://music.youtube.com/browse/MPREb_yaw5Hcuf6RW	https://music.youtube.com/watch?v=
豚BEST3 大盛りチャレンジ		豚乙女					豚BEST3 大盛りチャレンジ		https://music.youtube.com/browse/MPREb_emJ02CcgO3V	https://music.youtube.com/watch?v=
豚BEST2 18キロカロリー		豚乙女					豚BEST2 18キロカロリー		https://music.youtube.com/browse/MPREb_U1mSCfOSu9Y	https://music.youtube.com/watch?v=
豚BEST　アブラカラメコンピマシマシ		豚乙女					豚BEST アブラカラメコンピマシマシ		https://music.youtube.com/browse/MPREb_zvDJJsdzQVM	https://music.youtube.com/watch?v=
魔女たちの音楽室		豚乙女					魔女たちの音楽室		https://music.youtube.com/browse/MPREb_58yVh3NmBcA	https://music.youtube.com/watch?v=
大貧民		豚乙女					大貧民		https://music.youtube.com/browse/MPREb_RmtSqgEBIY8	https://music.youtube.com/watch?v=
あやかし横丁		豚乙女					あやかし横丁		https://music.youtube.com/browse/MPREb_emgVpV51Mvn	https://music.youtube.com/watch?v=
東方音ゲーBEST		豚乙女					東方音ゲーBEST		https://music.youtube.com/browse/MPREb_NVt8lE56Ho4	https://music.youtube.com/watch?v=
ピアノと唄『縁ver』		豚乙女					ピアノと唄『縁ver』		https://music.youtube.com/browse/MPREb_pNVU4l4fYoC	https://music.youtube.com/watch?v=
ピアノと唄『黄昏エレジーver』		豚乙女					ピアノと唄『黄昏エレジーver』		https://music.youtube.com/browse/MPREb_L4X3lARrAIs	https://music.youtube.com/watch?v=
